player_id,player_role,suffix_name,suffix_bonus,suffix_prob,effective_bonus
173978074,Mid,of the Raven,25,0.0707440411899453,0.017686010297486326
173978074,Mid,the Accomplice,10,0.10823498928754331,0.010823498928754331
173978074,Mid,the Decisive,20,0.01456375436053016,0.002912750872106032
173978074,Mid,the Divine Thief,25,0.03959462744897002,0.009898656862242505
173978074,Mid,the Even-Keeled,20,0,0
173978074,Mid,the Flayed Twins Acolyte,15,0.11903078841449266,0.017854618262173896
173978074,Mid,the Loquacious,10,0.41201024531661035,0.04120102453166103
173978074,Mid,the Mule,20,0.04135438866892425,0.00827087773378485
173978074,Mid,the Nothl Pilgrim,16,0.13249299387581773,0.021198879020130835
173978074,Mid,the Pacifist,16,0.017330644826519408,0.0027729031722431054
173978074,Mid,the Patient,20,0,0
173978074,Mid,the Tormented,25,0.04964722642111267,0.012411806605278165
173978074,Mid,the Underdog,15,0.3727620625376547,0.0559143093806482
184620877,Core,of the Ant,16,0,0
184620877,Core,of the Bull,20,0.011871298189213394,0.002374259637842679
184620877,Core,of the Octopus,15,0.5780953891024553,0.0867143083653683
184620877,Core,of the Raven,25,0.05356465853521867,0.013391164633804666
184620877,Core,the Accomplice,10,0.052513551128997936,0.005251355112899794
184620877,Core,the Decisive,20,0.1110642294151505,0.022212845883030102
184620877,Core,the Divine Thief,25,0.02791471285848289,0.0069786782146207225
184620877,Core,the Even-Keeled,20,0,0
184620877,Core,the Flayed Twins Acolyte,15,0.18931158852176982,0.02839673827826547
184620877,Core,the Loquacious,10,0.38231708494986655,0.03823170849498665
184620877,Core,the Mule,20,0,0
184620877,Core,the Nothl Pilgrim,16,0.008777581780036637,0.001404413084805862
184620877,Core,the Pacifist,16,0.07126876749429598,0.011403002799087356
184620877,Core,the Patient,20,0,0
184620877,Core,the Tormented,25,0.06496758097229625,0.016241895243074064
184620877,Core,the Underdog,15,0.5316747822340375,0.07975121733510564
185908355,Core,of the Ant,16,0,0
185908355,Core,of the Bull,20,0,0
185908355,Core,of the Octopus,15,0.8198898336854265,0.12298347505281397
185908355,Core,of the Raven,25,0.05493081895322801,0.013732704738307002
185908355,Core,the Accomplice,10,0.04250442058727153,0.004250442058727153
185908355,Core,the Decisive,20,0.09739252219367459,0.019478504438734917
185908355,Core,the Divine Thief,25,0,0
185908355,Core,the Even-Keeled,20,0,0
185908355,Core,the Flayed Twins Acolyte,15,0.2768785183278972,0.04153177774918459
185908355,Core,the Loquacious,10,0.07019777057432007,0.0070197770574320075
185908355,Core,the Mule,20,0,0
185908355,Core,the Nothl Pilgrim,16,0,0
185908355,Core,the Pacifist,16,0.024840495680629387,0.003974479308900702
185908355,Core,the Patient,20,0,0
185908355,Core,the Tormented,25,0.032247337183882084,0.008061834295970521
185908355,Core,the Underdog,15,0.36355491901440884,0.054533237852161326
193815691,Support,of the Ant,16,0.03727276520604262,0.005963642432966819
193815691,Support,of the Bull,20,0.09590825383482447,0.019181650766964896
193815691,Support,of the Octopus,15,0.6399224194390692,0.0959883629158604
193815691,Support,of the Raven,25,0.03968680671574504,0.00992170167893626
193815691,Support,the Accomplice,10,0.21547718003542896,0.021547718003542896
193815691,Support,the Decisive,20,0.024385525353948247,0.00487710507078965
193815691,Support,the Divine Thief,25,0.0660601494083985,0.016515037352099624
193815691,Support,the Even-Keeled,20,0,0
193815691,Support,the Flayed Twins Acolyte,15,0.0961835369459921,0.014427530541898817
193815691,Support,the Loquacious,10,0,0
193815691,Support,the Mule,20,0,0
193815691,Support,the Nothl Pilgrim,16,0.04690860134000998,0.0075053762144015965
193815691,Support,the Pacifist,16,0.03805459786044829,0.006088735657671727
193815691,Support,the Patient,20,0,0
193815691,Support,the Tormented,25,0.1045505988495933,0.026137649712398323
193815691,Support,the Underdog,15,0.5282542805773697,0.07923814208660546
195108598,Core,of the Ant,16,0.014314903470588294,0.002290384555294127
195108598,Core,of the Bull,20,0.014314903470588294,0.002862980694117659
195108598,Core,of the Octopus,15,0.8375556933487052,0.12563335400230577
195108598,Core,of the Raven,25,0.048043510326738745,0.012010877581684686
195108598,Core,the Accomplice,10,0.09430010272920729,0.009430010272920729
195108598,Core,the Decisive,20,0.031228819112633994,0.006245763822526799
195108598,Core,the Divine Thief,25,0.09607158855215772,0.02401789713803943
195108598,Core,the Even-Keeled,20,0,0
195108598,Core,the Flayed Twins Acolyte,15,0.16637105143625167,0.02495565771543775
195108598,Core,the Loquacious,10,0.11403699054903445,0.011403699054903444
195108598,Core,the Mule,20,0.03857577665916289,0.007715155331832578
195108598,Core,the Nothl Pilgrim,16,0.012884354274316483,0.002061496683890637
195108598,Core,the Pacifist,16,0.04185315534676816,0.006696504855482906
195108598,Core,the Patient,20,0,0
195108598,Core,the Tormented,25,0.028379575973919467,0.0070948939934798675
195108598,Core,the Underdog,15,0.4130752048135484,0.06196128072203226
196878136,Support,of the Ant,16,0.17566766995100513,0.028106827192160823
196878136,Support,of the Bull,20,0.10999388544539974,0.02199877708907995
196878136,Support,of the Octopus,15,0.37184505696612047,0.05577675854491807
196878136,Support,of the Raven,25,0.07284363588783337,0.01821090897195834
196878136,Support,the Accomplice,10,0.32625100931889167,0.03262510093188917
196878136,Support,the Decisive,20,0.0478557574847322,0.009571151496946439
196878136,Support,the Divine Thief,25,0.033966118670640505,0.008491529667660126
196878136,Support,the Even-Keeled,20,0,0
196878136,Support,the Flayed Twins Acolyte,15,0.21451069619433363,0.032176604429150046
196878136,Support,the Loquacious,10,0,0
196878136,Support,the Mule,20,0.08477994070941752,0.016955988141883503
196878136,Support,the Nothl Pilgrim,16,0.07785180931669085,0.012456289490670536
196878136,Support,the Pacifist,16,0,0
196878136,Support,the Patient,20,0,0
196878136,Support,the Tormented,25,0.024195336247171257,0.006048834061792813
196878136,Support,the Underdog,15,0.5231341355888712,0.07847012033833069
201358612,Mid,of the Ant,16,0,0
